,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall
382,15.386053,23.828245,35.547245,26.102085,0.21735558,0.09021595,0.28227767,0.2000985
383,16.044243,24.378752,36.11698,26.793987,0.20072025,0.07907417,0.28146964,0.1948784
384,15.862971,24.11679,35.881683,26.627525,0.2138485,0.08804492,0.24747439,0.1790663
385,16.169096,24.331297,36.115086,26.912031,0.26615012,0.108303964,0.19661626,0.19891274
386,15.506764,23.915812,35.81616,26.385708,0.3240312,0.10854521,0.2200035,0.2506603
387,14.266338,22.839592,34.78497,25.240923,0.47198653,0.17248726,0.31939748,0.3483417
388,10.699014,19.445883,31.45881,21.813705,0.8049349,0.3251681,0.60368836,0.5043501
389,12.372257,21.363035,33.452065,23.64102,0.4654522,0.18190145,0.35737813,0.4073487
390,13.906733,23.091518,35.247864,25.269766,0.4391359,0.16720372,0.31913036,0.36280584
391,13.229206,22.621338,34.852444,24.699749,0.40868682,0.15761217,0.33806887,0.33693227
392,13.54155,23.120855,35.401196,25.106932,0.5205791,0.20654199,0.33892635,0.3874035
393,12.729591,22.309172,34.564434,24.30701,0.5852977,0.26908985,0.364108,0.42862335
394,14.909332,24.460226,36.68453,26.511433,0.47337627,0.15323824,0.3211432,0.3539866
395,13.525678,15.346479,18.90075,18.161255,2.455082,1.041027,0.11432807,0.5502192
396,13.285387,15.22009,18.746283,17.973001,2.4686856,1.068193,0.04081553,0.5823381
397,12.489678,14.578506,18.59266,17.500822,2.8678455,1.2743851,0.040152274,0.6153276
398,12.622306,15.052288,19.912704,18.223675,3.144999,1.351131,0.03869746,0.6426409
399,12.4306965,15.243035,20.902115,18.621832,3.6695585,1.5063264,0.036343247,0.6350385
400,10.238354,13.341353,19.627256,16.732948,4.5288534,1.8216822,0.035539262,0.67873293
401,7.141713,10.297133,16.576933,13.479335,5.302113,1.8234621,0.033882204,0.8755619
402,5.885172,9.15705,15.673177,12.222619,4.90652,1.7113241,0.1472548,0.9290637
403,5.8294644,9.194299,15.907652,12.215906,3.5260894,1.1824837,0.11279817,0.6533986
404,5.766588,9.948861,17.49439,12.87827,3.1831875,1.0014194,0.058249637,0.6037724
405,5.669545,9.85004,17.429092,12.845177,3.3916671,0.95401317,0.05524106,0.6696071
406,4.7726026,8.911153,16.86626,12.290684,3.3879094,0.9741111,0.04966357,0.67232084
407,5.1773257,9.447199,18.018726,13.096259,2.971449,0.873903,0.062114365,0.6863671
408,5.414517,10.041778,19.971561,14.162835,2.2082067,0.7950667,0.06314904,0.5843553
409,9.351441,14.1732235,25.331926,18.80331,2.309664,0.89094585,0.061295077,0.5905231
410,9.532463,14.457636,25.848263,19.13948,2.4893572,1.0200815,0.059158806,0.574514
411,8.315388,13.673349,24.88483,17.974758,2.6726477,1.1164249,0.056882266,0.6535015
412,9.405422,15.013515,26.442959,19.352543,2.6436193,0.84900504,0.048609767,0.5296204
413,10.186655,17.506222,28.736996,20.039589,1.0901589,0.35284045,0.065691076,0.29249075
414,10.286701,17.456945,28.619623,20.057959,1.1016753,0.3323114,0.0748764,0.29974785
415,9.99968,16.996534,28.119225,19.666962,1.0503975,0.30253094,0.116129264,0.28589445
416,9.937689,16.778759,27.863718,19.548601,0.991753,0.31369472,0.124648035,0.30845317
417,9.576801,16.350517,27.402617,19.168766,0.9458512,0.34465137,0.11535066,0.33307678
418,10.263676,17.283857,28.308321,19.980324,0.7657763,0.25990131,0.095093705,0.31955507
419,9.929544,17.136717,28.156664,19.735731,0.9163793,0.31275743,0.14489986,0.36691946
420,9.305214,16.91708,28.07004,19.318777,1.0320771,0.37325025,0.14671397,0.43424565
421,8.757017,16.591373,27.870173,18.894285,1.1654134,0.35715118,0.15793009,0.44580716
422,8.59562,16.621834,27.999613,18.82686,0.9572315,0.25748748,0.2269055,0.38765773
423,7.5769897,15.759295,27.241959,17.928438,1.0916576,0.26470515,0.2853504,0.3829177
424,8.033692,16.164621,27.649767,18.362217,1.213909,0.31005502,0.27406877,0.39333153
425,8.556428,16.577347,28.026108,18.816526,0.9120945,0.2522123,0.2493275,0.36499727
426,10.26374,18.418787,29.903273,20.600817,0.5861069,0.17247151,0.22956721,0.30982497
427,11.967665,20.545961,32.136623,22.535852,0.4212842,0.16342823,0.26415393,0.297183
428,12.325023,20.808777,32.52915,23.004288,0.39699718,0.16031294,0.24525896,0.3380531
429,13.274944,21.73009,33.472897,23.983692,0.30949068,0.12286539,0.23559806,0.27392545
430,13.228704,21.604767,33.43366,23.97973,0.31880456,0.12354385,0.2755597,0.27781934
431,12.893595,21.179178,33.046413,23.67927,0.42279646,0.18601435,0.33916634,0.29462215
432,12.822053,20.964289,32.864902,23.575905,0.48566437,0.20956776,0.3736752,0.28865886
433,13.266208,21.319202,33.230892,23.993576,0.46408337,0.20170532,0.36554813,0.28556767
434,13.726269,21.797926,33.731823,24.465448,0.40786362,0.17374149,0.32599238,0.27772233
435,14.541698,22.807123,34.849133,25.42129,0.39416862,0.1505211,0.2834111,0.28671637
436,12.93663,21.497023,33.582783,23.95776,0.62803775,0.262695,0.49385723,0.4650432
437,11.716028,20.597383,32.75496,22.904604,0.5796616,0.23372604,0.44101685,0.46086815
438,13.365425,22.558886,34.798203,24.71988,0.49237293,0.2012509,0.40067846,0.4326964
439,12.719655,22.162914,34.496445,24.185217,0.5536323,0.227569,0.44121283,0.4491353
440,13.019686,22.644045,35.067528,24.557426,0.6091374,0.25353158,0.37558424,0.43832433
441,13.784317,23.397108,35.81234,25.314133,0.56063205,0.24900593,0.3482636,0.42353293
